"id,Age,Gender,Education_Level,Marital_Status,Income,Credit_Score,Loan_Amount,Loan_Purpose,Employment_Status,Years_at_Current_Job,Payment_History,Debt_to_Income_Ratio,Assets_Value,Number_of_Dependents,City,State,Country,Previous_Defaults,Marital_Status_Change,Risk_Rating,Created_At,Cleaned_Income,Updated_DTI,Education_Ordinal_Rank,Default_Flag"
"758,46,Male,Master's,Single,0.00,617,34014.00,PERSONAL,Employed,2,GOOD,0.354519,159939.17,4,Perezport,TX,""Trinidad and Tobago"",1,2,Low,""2026-04-23 19:13:45"",69934.968970,0.4864,3,1"
"761,38,Female,Master's,Single,70281.00,641,22585.00,AUTO,Self-employed,5,EXCELLENT,0.212138,79609.00,1,Kellychester,OK,Liberia,0,1,Low,""2026-04-23 19:13:45"",70281.000000,0.3214,3,0"
"762,60,Non-binary,""High School"",Married,0.00,633,9466.00,AUTO,Self-employed,19,GOOD,0.481776,42427.00,3,Davidfurt,UT,""United States Virgin Islands"",2,0,Low,""2026-04-23 19:13:45"",69718.619373,0.1358,1,1"
"763,43,Non-binary,Bachelor's,Widowed,48554.00,714,38533.00,BUSINESS,Employed,4,EXCELLENT,0.142873,147409.00,2,""Port Adamland"",VA,Tanzania,3,2,Medium,""2026-04-23 19:13:45"",48554.000000,0.7936,2,1"
"764,39,Male,Master's,Divorced,36417.00,617,29487.00,HOME,Unemployed,7,GOOD,0.569463,114860.00,0,""North Christianland"",VI,""Czech Republic"",0,1,Low,""2026-04-23 19:13:45"",36417.000000,0.8097,3,0"
"765,49,Female,""High School"",Married,45651.00,772,46555.00,BUSINESS,Self-employed,10,FAIR,0.32801,252580.00,3,""South Connorborough"",TX,Peru,3,2,Medium,""2026-04-23 19:13:45"",45651.000000,1.0198,1,1"
"768,66,Female,Master's,Divorced,98591.00,784,0.00,BUSINESS,Employed,0,POOR,0.141843,65325.00,3,Meyertown,VT,""Saint Kitts and Nevis"",0,1,Low,""2026-04-23 19:13:45"",98591.000000,0.0000,3,0"
"769,57,Female,Master's,Single,47397.00,679,0.00,AUTO,Employed,0,FAIR,0.410886,159939.17,3,""New Jason"",NM,Palau,4,2,Low,""2026-04-23 19:13:45"",47397.000000,0.0000,3,1"
"770,51,Non-binary,PhD,Divorced,100631.00,692,41294.00,HOME,Unemployed,10,POOR,0.502692,274344.00,3,Matthewville,AR,""Saint Kitts and Nevis"",0,0,Low,""2026-04-23 19:13:45"",100631.000000,0.4104,4,0"
"771,59,Female,""High School"",Single,29859.00,749,0.00,AUTO,Self-employed,7,EXCELLENT,0.422575,171760.00,0,""Lake Kristyport"",KS,""Saint Pierre and Miquelon"",4,2,Low,""2026-04-23 19:13:45"",29859.000000,0.0000,1,1"
"772,38,Non-binary,""High School"",Widowed,41683.00,705,36469.00,HOME,Employed,8,GOOD,0.29165,159939.17,0,""New Kristastad"",TX,""New Caledonia"",2,2,Low,""2026-04-23 19:13:45"",41683.000000,0.8749,1,1"
"773,52,Non-binary,Bachelor's,Divorced,83545.00,790,0.00,BUSINESS,Unemployed,3,POOR,0.350384,72140.00,2,""North Steven"",NE,Guadeloupe,0,1,Low,""2026-04-23 19:13:45"",83545.000000,0.0000,2,0"
"775,23,Non-binary,PhD,Married,56312.00,660,0.00,AUTO,Employed,4,POOR,0.107075,270349.00,4,Thompsonport,NV,""Antarctica (the territory South of 60 deg S)"",4,1,High,""2026-04-23 19:13:45"",56312.000000,0.0000,4,1"
"776,39,Non-binary,PhD,Widowed,0.00,750,46200.00,AUTO,Employed,15,EXCELLENT,0.424349,159939.17,4,""Lake Rodney"",RI,France,3,0,Low,""2026-04-23 19:13:45"",70442.604895,0.6559,4,1"
"777,54,Male,PhD,Married,39450.00,609,37945.00,BUSINESS,Self-employed,19,POOR,0.554792,161000.00,0,Andreafurt,PW,""Bouvet Island (Bouvetoya)"",1,2,Low,""2026-04-23 19:13:45"",39450.000000,0.9619,4,1"
"779,56,Female,Bachelor's,Single,91435.00,621,18449.00,AUTO,Unemployed,7,GOOD,0.114376,223183.00,2,Josephton,NC,Bulgaria,3,1,Low,""2026-04-23 19:13:45"",91435.000000,0.2018,2,1"
"780,57,Female,""High School"",Married,23664.00,652,0.00,HOME,Self-employed,4,FAIR,0.5447,254778.00,3,Patrickland,OH,Armenia,0,1,Low,""2026-04-23 19:13:45"",23664.000000,0.0000,1,0"
"781,68,Male,""High School"",Married,35935.00,743,27776.00,PERSONAL,Employed,8,FAIR,0.596879,59195.00,1,Rodriguezstad,LA,Bhutan,0,0,Low,""2026-04-23 19:13:45"",35935.000000,0.7730,1,0"
"784,34,Female,Bachelor's,Married,0.00,751,5859.00,HOME,Employed,1,EXCELLENT,0.119487,159939.17,1,""Port Julieland"",VT,Brazil,4,2,Low,""2026-04-23 19:13:45"",69652.443967,0.0841,2,1"
"785,65,Non-binary,Bachelor's,Married,30119.00,673,16054.00,AUTO,Employed,5,POOR,0.391136,159939.17,1,""East Raymond"",RI,""Saint Helena"",4,1,Low,""2026-04-23 19:13:45"",30119.000000,0.5330,2,1"
"786,28,Non-binary,""High School"",Divorced,114859.00,611,39283.00,BUSINESS,Unemployed,9,GOOD,0.348811,141155.00,0,Thorntontown,CO,Martinique,0,2,Medium,""2026-04-23 19:13:45"",114859.000000,0.3420,1,0"
"787,56,Female,PhD,Divorced,105553.00,631,42123.00,BUSINESS,Employed,11,POOR,0.443178,280850.00,0,Kathleenborough,MI,Turkmenistan,4,1,Low,""2026-04-23 19:13:45"",105553.000000,0.3991,4,1"
"788,64,Male,PhD,Married,43492.00,701.157,12505.00,PERSONAL,Self-employed,9,EXCELLENT,0.469366,60718.00,2,Aaronview,NM,""Christmas Island"",3,2,Medium,""2026-04-23 19:13:45"",43492.000000,0.2875,4,1"
"789,43,Male,PhD,Divorced,0.00,789,18538.00,HOME,Unemployed,15,POOR,0.20385,131509.00,0,""Lake Adamland"",WV,Barbados,0,0,Low,""2026-04-23 19:13:45"",70442.604895,0.2632,4,0"
"790,62,Male,""High School"",Married,86535.00,715,0.00,HOME,Unemployed,8,POOR,0.128637,55242.00,3,""South Ericstad"",MO,Niue,3,2,Low,""2026-04-23 19:13:45"",86535.000000,0.0000,1,1"
"791,62,Male,PhD,Married,91880.00,761,35372.00,PERSONAL,Self-employed,0,FAIR,0.417561,76724.00,0,""Lake Susanport"",TX,""Norfolk Island"",1,1,Low,""2026-04-23 19:13:45"",91880.000000,0.3850,4,1"
"792,35,Female,Bachelor's,Widowed,29262.00,780,48910.00,HOME,Employed,4,GOOD,0.463415,292561.00,1,""Lake Marcus"",PW,""San Marino"",2,1,Low,""2026-04-23 19:13:45"",29262.000000,1.6715,2,1"
"793,39,Female,Master's,Single,28496.00,776,36065.00,HOME,Employed,9,FAIR,0.112313,114730.00,0,""South Frank"",MP,Micronesia,4,1,Low,""2026-04-23 19:13:45"",28496.000000,1.2656,3,1"
"794,55,Male,Bachelor's,Single,0.00,772,39055.00,PERSONAL,Unemployed,10,POOR,0.152594,209742.00,0,""Port Christineside"",NM,""Norfolk Island"",1,2,Low,""2026-04-23 19:13:45"",69652.443967,0.5607,2,1"
"795,30,Male,""High School"",Married,0.00,661,6401.00,AUTO,Unemployed,12,POOR,0.277933,106412.00,3,Danieltown,NJ,Nepal,2,1,Low,""2026-04-23 19:13:45"",69718.619373,0.0918,1,1"
"796,54,Male,PhD,Widowed,69060.00,759,26208.00,HOME,Unemployed,15,EXCELLENT,0.233389,35169.00,4,Evansmouth,MO,Niger,0,0,High,""2026-04-23 19:13:45"",69060.000000,0.3795,4,0"
"797,38,Male,Bachelor's,Divorced,106755.00,769,20398.00,HOME,Employed,10,FAIR,0.35189,208920.00,0,Thompsonmouth,MH,""Cayman Islands"",0,1,Low,""2026-04-23 19:13:45"",106755.000000,0.1911,2,0"
"798,54,Female,Master's,Divorced,104846.00,661,10489.00,AUTO,Self-employed,10,FAIR,0.168312,90173.00,0,Cherylshire,AL,Fiji,4,2,Low,""2026-04-23 19:13:45"",104846.000000,0.1000,3,1"
"799,54,Non-binary,PhD,Single,97193.00,643,7792.00,BUSINESS,Self-employed,14,EXCELLENT,0.382351,223439.00,3,""South Amberbury"",HI,Tokelau,4,2,Medium,""2026-04-23 19:13:45"",97193.000000,0.0802,4,1"
"800,51,Male,Master's,Single,0.00,713,35871.00,HOME,Self-employed,4,GOOD,0.178471,88288.00,4,Carrfort,CO,Ukraine,4,0,Low,""2026-04-23 19:13:45"",69934.968970,0.5129,3,1"
"801,58,Male,Bachelor's,Married,107097.00,699.038,39649.00,HOME,Unemployed,11,FAIR,0.575776,252106.00,4,""West Tammyfurt"",IN,Gibraltar,1,2,Medium,""2026-04-23 19:13:45"",107097.000000,0.3702,2,1"
"802,63,Non-binary,PhD,Widowed,115321.00,629,17653.00,BUSINESS,Unemployed,19,EXCELLENT,0.532946,159939.17,4,Garciaport,NC,""Isle of Man"",0,1,High,""2026-04-23 19:13:45"",115321.000000,0.1531,4,0"
"804,62,Female,PhD,Divorced,105172.00,740,41574.00,PERSONAL,Employed,19,POOR,0.592851,95611.00,3,Foleymouth,MT,Jordan,2,1,Low,""2026-04-23 19:13:45"",105172.000000,0.3953,4,1"
"805,36,Female,Bachelor's,Single,109100.00,631,10105.00,BUSINESS,Self-employed,16,FAIR,0.50183,147397.00,0,""New Dianeland"",AK,Italy,0,1,Medium,""2026-04-23 19:13:45"",109100.000000,0.0926,2,0"
"806,42,Male,PhD,Divorced,71116.00,701.157,35245.00,AUTO,Unemployed,0,EXCELLENT,0.478993,177479.00,3,""East Samantha"",AL,Kuwait,0,0,Low,""2026-04-23 19:13:45"",71116.000000,0.4956,4,0"
"807,36,Non-binary,""High School"",Single,70840.00,722,41018.00,PERSONAL,Self-employed,10,FAIR,0.570986,71521.00,4,""Port Cynthiastad"",DC,Uruguay,1,1,Low,""2026-04-23 19:13:45"",70840.000000,0.5790,1,1"
"809,58,Female,Master's,Single,93524.00,621,23405.00,BUSINESS,Self-employed,14,POOR,0.580546,115320.00,0,""North Davidhaven"",NM,France,0,0,High,""2026-04-23 19:13:45"",93524.000000,0.2503,3,0"
"810,27,Female,Bachelor's,Widowed,70697.00,721,22622.00,PERSONAL,Unemployed,6,EXCELLENT,0.252203,132445.00,2,Alexandraside,MH,Bahamas,0,1,Medium,""2026-04-23 19:13:45"",70697.000000,0.3200,2,0"
"811,56,Male,""High School"",Divorced,0.00,779,6819.00,AUTO,Employed,6,GOOD,0.5494,140140.00,2,Gonzalezland,CA,""Central African Republic"",0,2,High,""2026-04-23 19:13:45"",69718.619373,0.0978,1,0"
"812,41,Male,Bachelor's,Single,0.00,756,13038.00,PERSONAL,Self-employed,15,POOR,0.119034,159939.17,3,""South Rachelside"",AK,Guyana,1,1,High,""2026-04-23 19:13:45"",69652.443967,0.1872,2,1"
"813,23,Male,""High School"",Married,70604.00,615,23134.00,HOME,Employed,3,GOOD,0.381272,40636.00,2,""Port Jillian"",UT,Micronesia,0,0,Low,""2026-04-23 19:13:45"",70604.000000,0.3277,1,0"
"814,50,Male,Bachelor's,Single,32651.00,617,8910.00,PERSONAL,Self-employed,2,GOOD,0.487946,62243.00,2,""North James"",OH,Qatar,4,1,High,""2026-04-23 19:13:45"",32651.000000,0.2729,2,1"
"815,62,Male,""High School"",Widowed,40615.00,731,5540.00,AUTO,Employed,12,FAIR,0.512724,184809.00,3,Jillton,VA,""Palestinian Territory"",4,1,Low,""2026-04-23 19:13:45"",40615.000000,0.1364,1,1"
"817,20,Non-binary,Bachelor's,Widowed,0.00,780,35101.00,HOME,Employed,0,FAIR,0.361528,271724.00,0,""North Debra"",OK,Tuvalu,0,1,Medium,""2026-04-23 19:13:45"",69652.443967,0.5039,2,0"
"818,51,Male,Bachelor's,Married,0.00,732,0.00,AUTO,Unemployed,19,EXCELLENT,0.178757,161422.00,0,""North Jesse"",MD,""Czech Republic"",0,2,High,""2026-04-23 19:13:45"",69652.443967,0.0000,2,0"
"819,58,Non-binary,""High School"",Single,73079.00,625,45869.00,PERSONAL,Unemployed,6,EXCELLENT,0.519432,111498.00,1,Johnsonmouth,VA,Uruguay,4,0,Low,""2026-04-23 19:13:45"",73079.000000,0.6277,1,1"
"820,32,Non-binary,""High School"",Married,113621.00,684,29988.00,PERSONAL,Employed,4,FAIR,0.207876,110022.00,3,Morganland,NY,Yemen,1,2,Medium,""2026-04-23 19:13:45"",113621.000000,0.2639,1,1"
"822,42,Non-binary,""High School"",Single,0.00,694,48551.00,PERSONAL,Employed,1,EXCELLENT,0.563146,260763.00,3,Mannmouth,IA,Malaysia,2,2,Low,""2026-04-23 19:13:45"",69718.619373,0.6964,1,1"
"823,19,Male,PhD,Married,90683.00,701.157,28885.00,AUTO,Unemployed,0,POOR,0.467426,45037.00,2,""Lake Amberburgh"",MD,""Trinidad and Tobago"",4,1,Low,""2026-04-23 19:13:45"",90683.000000,0.3185,4,1"
"824,31,Non-binary,Master's,Divorced,61603.00,661,27804.00,AUTO,Self-employed,9,GOOD,0.330354,159939.17,2,""East Jenniferfort"",MH,""Slovakia (Slovak Republic)"",2,2,Medium,""2026-04-23 19:13:45"",61603.000000,0.4513,3,1"
"825,30,Non-binary,""High School"",Widowed,24629.00,647,11045.00,BUSINESS,Employed,7,EXCELLENT,0.109682,264339.00,3,Jonesstad,NH,""Central African Republic"",3,0,Low,""2026-04-23 19:13:45"",24629.000000,0.4485,1,1"
"827,40,Male,PhD,Widowed,24789.00,693,33765.00,HOME,Employed,1,GOOD,0.115423,223747.00,3,""West Lindafort"",ND,Croatia,4,2,Low,""2026-04-23 19:13:45"",24789.000000,1.3621,4,1"
"828,53,Non-binary,PhD,Married,43116.00,707,29988.00,BUSINESS,Self-employed,2,GOOD,0.334572,266375.00,2,""East Carriefort"",VI,Iraq,3,0,Low,""2026-04-23 19:13:45"",43116.000000,0.6955,4,1"
"829,45,Non-binary,""High School"",Widowed,112529.00,737,26488.00,PERSONAL,Unemployed,7,FAIR,0.371807,105909.00,0,""South Keith"",ME,Jersey,2,0,Low,""2026-04-23 19:13:45"",112529.000000,0.2354,1,1"
"830,62,Male,""High School"",Married,0.00,623,35989.00,PERSONAL,Self-employed,17,POOR,0.170022,128596.00,0,Jacobsview,NV,""French Polynesia"",0,1,Medium,""2026-04-23 19:13:45"",69718.619373,0.5162,1,0"
"831,33,Female,Master's,Widowed,93404.00,769,45080.00,BUSINESS,Employed,7,GOOD,0.253384,160719.00,4,""South Christopher"",MP,""Syrian Arab Republic"",1,2,Low,""2026-04-23 19:13:45"",93404.000000,0.4826,3,1"
"832,66,Non-binary,""High School"",Married,95724.00,782,49400.00,BUSINESS,Self-employed,7,GOOD,0.419305,239713.00,0,Martinshire,WV,Australia,0,1,Medium,""2026-04-23 19:13:45"",95724.000000,0.5161,1,0"
"833,39,Male,PhD,Married,76042.00,701.157,30223.00,AUTO,Self-employed,8,FAIR,0.281038,34017.00,4,Kathryntown,SC,Monaco,0,0,Medium,""2026-04-23 19:13:45"",76042.000000,0.3975,4,0"
"837,18,Non-binary,Bachelor's,Married,36756.00,608,13957.00,PERSONAL,Unemployed,0,FAIR,0.154814,245075.00,4,""Port Jessica"",FL,Tanzania,2,1,High,""2026-04-23 19:13:45"",36756.000000,0.3797,2,1"
"838,49,Female,""High School"",Widowed,0.00,689,36171.00,BUSINESS,Unemployed,18,POOR,0.112142,238206.00,4,Michellechester,UT,Nicaragua,4,2,Medium,""2026-04-23 19:13:45"",69718.619373,0.5188,1,1"
"839,60,Male,Master's,Single,0.00,793,39283.00,BUSINESS,Self-employed,18,POOR,0.313044,159246.00,3,""Lake Rebeccashire"",MP,Bulgaria,2,1,High,""2026-04-23 19:13:45"",69934.968970,0.5617,3,1"
"840,60,Female,""High School"",Married,118818.00,657,26277.00,BUSINESS,Self-employed,9,EXCELLENT,0.240222,20179.00,1,Clarkton,MN,Moldova,0,0,Low,""2026-04-23 19:13:45"",118818.000000,0.2212,1,0"
"841,60,Male,Master's,Single,94861.00,787,11094.00,HOME,Self-employed,2,EXCELLENT,0.235678,104524.00,2,""New Brandonport"",SC,Seychelles,4,1,Low,""2026-04-23 19:13:45"",94861.000000,0.1170,3,1"
"842,42,Female,Master's,Married,119242.00,704,9403.00,PERSONAL,Self-employed,13,POOR,0.215705,39226.00,2,Frazierfort,CT,Tunisia,0,0,Low,""2026-04-23 19:13:45"",119242.000000,0.0789,3,0"
"843,66,Male,Master's,Widowed,79314.00,677,0.00,HOME,Unemployed,9,POOR,0.1326,186336.00,0,""South Christineport"",NE,India,2,2,Low,""2026-04-23 19:13:45"",79314.000000,0.0000,3,1"
"844,54,Non-binary,PhD,Widowed,26185.00,704,0.00,AUTO,Self-employed,13,EXCELLENT,0.230446,108799.00,1,Christinaberg,MH,Moldova,0,0,Medium,""2026-04-23 19:13:45"",26185.000000,0.0000,4,0"
"845,58,Male,Bachelor's,Widowed,24210.00,681,14227.00,BUSINESS,Unemployed,2,FAIR,0.594975,249329.00,0,Brettland,MD,""Saint Pierre and Miquelon"",1,1,Medium,""2026-04-23 19:13:45"",24210.000000,0.5876,2,1"
"846,39,Non-binary,""High School"",Single,78841.00,665,30012.00,BUSINESS,Unemployed,10,FAIR,0.504004,223191.00,3,""South Emilybury"",OK,Greece,0,0,Low,""2026-04-23 19:13:45"",78841.000000,0.3807,1,0"
"848,39,Non-binary,Bachelor's,Married,78168.00,700,20173.00,HOME,Self-employed,5,EXCELLENT,0.41178,67339.00,1,""West James"",NE,""Saint Barthelemy"",0,1,Low,""2026-04-23 19:13:45"",78168.000000,0.2581,2,0"
"849,40,Female,Master's,Divorced,41323.00,627,45691.00,PERSONAL,Unemployed,17,GOOD,0.325915,272492.00,3,""Lake John"",NV,""Christmas Island"",3,1,Medium,""2026-04-23 19:13:45"",41323.000000,1.1057,3,1"
"850,59,Male,PhD,Married,41164.00,701.157,18142.00,HOME,Employed,17,EXCELLENT,0.164668,108611.00,2,Cherylborough,IA,Mongolia,3,1,Medium,""2026-04-23 19:13:45"",41164.000000,0.4407,4,1"
"851,67,Non-binary,Master's,Widowed,89519.00,634,0.00,BUSINESS,Self-employed,0,FAIR,0.414346,47305.00,4,""Lake Richardmouth"",LA,""Trinidad and Tobago"",0,2,Medium,""2026-04-23 19:13:45"",89519.000000,0.0000,3,0"
"853,60,Non-binary,Bachelor's,Divorced,88197.00,651,12371.00,PERSONAL,Employed,9,POOR,0.173459,212217.00,2,""Lake Heatherstad"",OR,""Slovakia (Slovak Republic)"",4,2,Medium,""2026-04-23 19:13:45"",88197.000000,0.1403,2,1"
"855,26,Female,Master's,Widowed,103481.00,747,28878.00,HOME,Self-employed,2,GOOD,0.345698,40295.00,2,""East Kimberly"",NH,Lesotho,4,1,Low,""2026-04-23 19:13:45"",103481.000000,0.2791,3,1"
"856,43,Male,Master's,Divorced,80914.00,781,0.00,AUTO,Employed,15,FAIR,0.595792,233489.00,3,""Lake Victoriashire"",WA,Mauritania,1,2,Medium,""2026-04-23 19:13:45"",80914.000000,0.0000,3,1"
"857,31,Non-binary,Master's,Single,49461.00,666,0.00,PERSONAL,Employed,0,EXCELLENT,0.211203,262098.00,1,Cardenasstad,WA,Macao,4,1,Medium,""2026-04-23 19:13:45"",49461.000000,0.0000,3,1"
"858,52,Female,Bachelor's,Single,49080.00,644,0.00,BUSINESS,Self-employed,15,GOOD,0.41383,218987.00,3,Kevinborough,PR,Turkey,0,0,Medium,""2026-04-23 19:13:45"",49080.000000,0.0000,2,0"
"859,68,Female,PhD,Widowed,67324.00,729,0.00,PERSONAL,Unemployed,19,POOR,0.289103,159939.17,0,""New Rachel"",CT,Greece,1,1,High,""2026-04-23 19:13:45"",67324.000000,0.0000,4,1"
"862,68,Non-binary,""High School"",Divorced,115278.00,689,49869.00,HOME,Self-employed,5,FAIR,0.583172,159939.17,4,""Lake Sara"",UT,""Cayman Islands"",3,2,Low,""2026-04-23 19:13:45"",115278.000000,0.4326,1,1"
"863,40,Female,PhD,Divorced,72513.00,714,6759.00,PERSONAL,Unemployed,14,GOOD,0.265186,196620.00,3,Haysfort,SC,""Saint Martin"",4,0,Medium,""2026-04-23 19:13:45"",72513.000000,0.0932,4,1"
"865,43,Non-binary,Bachelor's,Married,118162.00,684,20698.00,PERSONAL,Unemployed,2,POOR,0.319344,283288.00,3,Christopherhaven,FM,Slovenia,2,1,High,""2026-04-23 19:13:45"",118162.000000,0.1752,2,1"
"869,37,Female,PhD,Divorced,20737.00,631,34576.00,HOME,Unemployed,11,FAIR,0.509583,282015.00,0,Robertmouth,DC,""Heard Island and McDonald Islands"",0,1,Low,""2026-04-23 19:13:45"",20737.000000,1.6674,4,0"
"870,64,Non-binary,Bachelor's,Single,86612.00,627,30674.00,PERSONAL,Employed,7,GOOD,0.364857,58414.00,0,""Lake Patrickburgh"",RI,Barbados,1,0,Low,""2026-04-23 19:13:45"",86612.000000,0.3542,2,1"
"871,32,Female,Master's,Married,59882.00,603,42289.00,AUTO,Self-employed,11,EXCELLENT,0.387331,189326.00,0,""West Christina"",IA,Kuwait,0,1,High,""2026-04-23 19:13:45"",59882.000000,0.7062,3,0"
"872,35,Non-binary,PhD,Widowed,0.00,701.157,21611.00,AUTO,Employed,7,POOR,0.445886,189826.00,1,Kellyhaven,IN,Egypt,3,2,Low,""2026-04-23 19:13:45"",70442.604895,0.3068,4,1"
"873,52,Non-binary,PhD,Divorced,77655.00,701.157,35915.00,AUTO,Self-employed,5,POOR,0.128999,61865.00,4,Murphyshire,VI,Chile,0,0,Medium,""2026-04-23 19:13:45"",77655.000000,0.4625,4,0"
"874,55,Male,PhD,Widowed,0.00,764,14644.00,AUTO,Unemployed,10,GOOD,0.588743,181597.00,2,""North Joshuaville"",AL,Korea,0,1,Low,""2026-04-23 19:13:45"",70442.604895,0.2079,4,0"
"875,52,Non-binary,""High School"",Divorced,0.00,609,35571.00,PERSONAL,Employed,0,FAIR,0.507627,159939.17,4,Jennifermouth,ME,Uruguay,1,0,Medium,""2026-04-23 19:13:45"",69718.619373,0.5102,1,1"
"877,36,Non-binary,Master's,Single,0.00,750,26223.00,PERSONAL,Self-employed,15,EXCELLENT,0.501244,120727.00,1,Bushtown,ME,Palau,0,1,High,""2026-04-23 19:13:45"",69934.968970,0.3750,3,0"
"878,45,Non-binary,""High School"",Married,100298.00,727,13498.00,HOME,Employed,6,EXCELLENT,0.28798,233180.00,1,""New Sharon"",WV,Guyana,1,1,Low,""2026-04-23 19:13:45"",100298.000000,0.1346,1,1"
"880,26,Non-binary,Bachelor's,Married,62980.00,748,45182.00,HOME,Employed,0,FAIR,0.467913,67054.00,2,""West Zacharyside"",WI,Armenia,4,0,Medium,""2026-04-23 19:13:45"",62980.000000,0.7174,2,1"
"881,64,Male,Master's,Married,0.00,693,36149.00,BUSINESS,Self-employed,9,POOR,0.438482,80983.00,2,""South Margaretfurt"",KS,""Saint Lucia"",0,1,Low,""2026-04-23 19:13:45"",69934.968970,0.5169,3,0"
"882,62,Female,Bachelor's,Married,71962.00,757,16638.00,AUTO,Unemployed,11,GOOD,0.175018,170109.00,4,""New Devin"",AL,Greenland,0,0,Low,""2026-04-23 19:13:45"",71962.000000,0.2312,2,0"
"883,69,Female,PhD,Divorced,65852.00,701.157,12464.00,PERSONAL,Self-employed,8,EXCELLENT,0.559699,90206.00,2,""East Holly"",KS,""Cocos (Keeling) Islands"",0,2,Low,""2026-04-23 19:13:45"",65852.000000,0.1893,4,0"
"884,69,Non-binary,Master's,Widowed,92847.00,780,11282.00,AUTO,Employed,11,FAIR,0.191003,169153.00,3,""Port Karen"",GA,Singapore,2,1,Low,""2026-04-23 19:13:45"",92847.000000,0.1215,3,1"
"885,25,Non-binary,Bachelor's,Single,39178.00,738,29647.00,BUSINESS,Employed,5,EXCELLENT,0.378047,159939.17,4,""Port Martin"",KY,Micronesia,4,2,Low,""2026-04-23 19:13:45"",39178.000000,0.7567,2,1"
"886,46,Female,""High School"",Widowed,49202.00,654,0.00,HOME,Self-employed,1,GOOD,0.218949,146063.00,0,Deannaborough,AS,""United States Virgin Islands"",0,2,Low,""2026-04-23 19:13:45"",49202.000000,0.0000,1,0"
"887,46,Non-binary,PhD,Divorced,74470.00,701.157,0.00,AUTO,Employed,1,POOR,0.162039,165039.00,0,Garciaville,IN,Netherlands,1,2,High,""2026-04-23 19:13:45"",74470.000000,0.0000,4,1"
"888,32,Female,Master's,Single,78144.00,740,11493.00,BUSINESS,Unemployed,13,EXCELLENT,0.5568,275191.00,4,Josephland,MP,Indonesia,2,0,Low,""2026-04-23 19:13:45"",78144.000000,0.1471,3,1"
"889,61,Male,PhD,Widowed,52046.00,630,44826.00,HOME,Employed,15,POOR,0.546652,36978.00,0,""Lake Chris"",MT,""North Macedonia"",2,2,Low,""2026-04-23 19:13:45"",52046.000000,0.8613,4,1"
"890,44,Non-binary,Bachelor's,Single,68526.00,774,7705.00,AUTO,Self-employed,16,GOOD,0.228674,63016.00,0,Jameschester,NE,Djibouti,3,0,Medium,""2026-04-23 19:13:45"",68526.000000,0.1124,2,1"
"891,67,Female,PhD,Divorced,73730.00,771,15128.00,HOME,Self-employed,6,GOOD,0.464275,182617.00,0,Meganmouth,MP,Norway,0,1,Medium,""2026-04-23 19:13:45"",73730.000000,0.2052,4,0"
"893,51,Female,PhD,Divorced,119489.00,641,11679.00,HOME,Self-employed,10,FAIR,0.543266,125194.00,1,""North Jennifer"",PR,""New Zealand"",0,0,Low,""2026-04-23 19:13:45"",119489.000000,0.0977,4,0"
"894,41,Non-binary,Master's,Single,89050.00,790,0.00,BUSINESS,Employed,8,FAIR,0.575069,285153.00,3,""Lake Maryburgh"",IL,Japan,1,2,Medium,""2026-04-23 19:13:45"",89050.000000,0.0000,3,1"
"895,53,Male,""High School"",Divorced,101550.00,676,5275.00,PERSONAL,Unemployed,2,FAIR,0.454924,52688.00,4,""South Janet"",MN,""Antigua and Barbuda"",4,1,Medium,""2026-04-23 19:13:45"",101550.000000,0.0519,1,1"
"897,54,Male,PhD,Widowed,117294.00,630,0.00,PERSONAL,Self-employed,1,EXCELLENT,0.56404,185713.00,0,""East Sabrina"",VT,""Sao Tome and Principe"",3,0,Low,""2026-04-23 19:13:45"",117294.000000,0.0000,4,1"
"898,68,Non-binary,PhD,Single,52175.00,784,31360.00,BUSINESS,Employed,15,FAIR,0.550991,62069.00,4,""West Andrewland"",MP,Lesotho,0,1,Medium,""2026-04-23 19:13:45"",52175.000000,0.6011,4,0"
"899,58,Non-binary,""High School"",Widowed,0.00,720,7640.00,AUTO,Unemployed,7,POOR,0.244305,134053.00,0,""East Joseph"",IN,Lesotho,3,2,High,""2026-04-23 19:13:45"",69718.619373,0.1096,1,1"
"900,23,Non-binary,""High School"",Divorced,57880.00,643,27043.00,HOME,Self-employed,2,GOOD,0.340488,291559.00,4,""East Ashley"",MT,Aruba,2,1,Medium,""2026-04-23 19:13:45"",57880.000000,0.4672,1,1"
"901,45,Male,Master's,Widowed,44182.00,796,45062.00,HOME,Unemployed,1,POOR,0.217384,37523.00,2,""West Amanda"",MI,Japan,1,0,Low,""2026-04-23 19:13:45"",44182.000000,1.0199,3,1"
"902,58,Female,Bachelor's,Divorced,30832.00,748,7377.00,HOME,Unemployed,8,FAIR,0.125238,44084.00,1,Coreyshire,OK,Bolivia,2,2,Low,""2026-04-23 19:13:45"",30832.000000,0.2393,2,1"
